date,region,state,cases,deaths
2020-08-13,Nordeste,MA,134193.0,3228.0
2020-08-13,Sudeste,MG,164403.0,3805.0
2020-08-13,Centro-Oeste,MS,34559.0,570.0
2020-08-13,Centro-Oeste,MT,70658.0,2245.0
2020-08-13,Norte,PA,173625.0,5917.0
2020-08-13,Nordeste,PB,93794.0,2092.0
2020-08-13,Nordeste,PE,108595.0,7025.0
2020-08-13,Nordeste,PI,63662.0,1566.0
2020-08-13,Sul,PR,98559.0,2547.0
2020-08-13,Sudeste,RJ,188085.0,14412.0
2020-08-13,Nordeste,RN,57072.0,2036.0
2020-08-13,Norte,RO,46676.0,993.0
2020-08-13,Norte,RR,37616.0,561.0
2020-08-13,Sul,RS,92560.0,2584.0
2020-08-13,Sul,SC,111895.0,1695.0
2020-08-13,Nordeste,SE,66810.0,1670.0
2020-08-13,Sudeste,SP,674315.0,26324.0
2020-08-13,Norte,TO,34409.0,493.0
2020-08-14,Norte,AC,22435.0,576.0
2020-08-14,Nordeste,AL,71043.0,1724.0
2020-08-14,Norte,AM,110777.0,3455.0
2020-08-14,Norte,AP,39244.0,612.0
2020-08-14,Nordeste,BA,207483.0,4247.0
2020-08-14,Nordeste,CE,194304.0,8123.0
2020-08-14,Centro-Oeste,DF,133166.0,1935.0
2020-08-14,Sudeste,ES,97192.0,2834.0
2020-08-14,Centro-Oeste,GO,99234.0,2286.0
2020-08-14,Nordeste,MA,135324.0,3240.0
2020-08-14,Sudeste,MG,167916.0,3902.0
2020-08-14,Centro-Oeste,MS,35434.0,591.0
2020-08-14,Centro-Oeste,MT,72269.0,2285.0
2020-08-14,Norte,PA,175608.0,5924.0
2020-08-14,Nordeste,PB,94660.0,2113.0
2020-08-14,Nordeste,PE,110161.0,7052.0
2020-08-14,Nordeste,PI,64595.0,1581.0
2020-08-14,Sul,PR,100716.0,2583.0
2020-08-14,Sudeste,RJ,189891.0,14507.0
2020-08-14,Nordeste,RN,57467.0,2041.0
2020-08-14,Norte,RO,47288.0,1001.0
2020-08-14,Norte,RR,38229.0,565.0
2020-08-14,Sul,RS,95142.0,2631.0
2020-08-14,Sul,SC,114763.0,1742.0
2020-08-14,Nordeste,SE,67225.0,1684.0
2020-08-14,Sudeste,SP,685981.0,26613.0
2020-08-14,Norte,TO,35403.0,500.0
2020-08-15,Norte,AC,22516.0,576.0
2020-08-15,Nordeste,AL,71887.0,1734.0
2020-08-15,Norte,AM,111241.0,3463.0
2020-08-15,Norte,AP,39431.0,613.0
2020-08-15,Nordeste,BA,210843.0,4314.0
2020-08-15,Nordeste,CE,195524.0,8129.0
2020-08-15,Centro-Oeste,DF,135014.0,1958.0
2020-08-15,Sudeste,ES,97849.0,2849.0
2020-08-15,Centro-Oeste,GO,100938.0,2286.0
2020-08-15,Nordeste,MA,136280.0,3253.0
2020-08-15,Sudeste,MG,171002.0,4003.0
2020-08-15,Centro-Oeste,MS,36542.0,598.0
2020-08-15,Centro-Oeste,MT,72761.0,2319.0
2020-08-15,Norte,PA,177010.0,5932.0
2020-08-15,Nordeste,PB,95588.0,2138.0
2020-08-15,Nordeste,PE,111525.0,7097.0
2020-08-15,Nordeste,PI,65638.0,1594.0
2020-08-15,Sul,PR,102615.0,2636.0
2020-08-15,Sudeste,RJ,190614.0,14526.0
2020-08-15,Nordeste,RN,57660.0,2062.0
2020-08-15,Norte,RO,47652.0,1012.0
2020-08-15,Norte,RR,38722.0,568.0
2020-08-15,Sul,RS,97445.0,2647.0
2020-08-15,Sul,SC,116565.0,1767.0
2020-08-15,Nordeste,SE,67701.0,1696.0
2020-08-15,Sudeste,SP,697389.0,26780.0
2020-08-15,Norte,TO,36478.0,506.0
2020-08-16,Norte,AC,22548.0,576.0
2020-08-16,Nordeste,AL,72544.0,1745.0
2020-08-16,Norte,AM,111912.0,3483.0
2020-08-16,Norte,AP,39518.0,613.0
2020-08-16,Nordeste,BA,212485.0,4382.0
2020-08-16,Nordeste,CE,195764.0,8133.0
2020-08-16,Centro-Oeste,DF,136467.0,1976.0
2020-08-16,Sudeste,ES,98663.0,2860.0
2020-08-16,Centro-Oeste,GO,101592.0,2322.0
2020-08-16,Nordeste,MA,136853.0,3264.0
2020-08-16,Sudeste,MG,173854.0,4091.0
2020-08-16,Centro-Oeste,MS,36836.0,626.0
2020-08-16,Centro-Oeste,MT,73269.0,2340.0
2020-08-16,Norte,PA,177969.0,5940.0
2020-08-16,Nordeste,PB,96033.0,2162.0
2020-08-16,Nordeste,PE,112709.0,7129.0
2020-08-16,Nordeste,PI,66078.0,1608.0
2020-08-16,Sul,PR,103928.0,2662.0
2020-08-16,Sudeste,RJ,194279.0,14562.0
2020-08-16,Nordeste,RN,57720.0,2067.0
2020-08-16,Norte,RO,47837.0,1013.0
2020-08-16,Norte,RR,38939.0,568.0
2020-08-16,Sul,RS,97877.0,2689.0
2020-08-16,Sul,SC,117431.0,1797.0
2020-08-16,Nordeste,SE,67997.0,1705.0
2020-08-16,Sudeste,SP,699352.0,26852.0
2020-08-16,Norte,TO,36989.0,511.0
2020-08-17,Norte,AC,22605.0,582.0
2020-08-17,Nordeste,AL,72747.0,1755.0
2020-08-17,Norte,AM,112263.0,3505.0
2020-08-17,Norte,AP,39703.0,617.0
2020-08-17,Nordeste,BA,213564.0,4449.0
2020-08-17,Nordeste,CE,196347.0,8163.0
2020-08-17,Centro-Oeste,DF,138735.0,2042.0
2020-08-17,Sudeste,ES,99924.0,2893.0
2020-08-17,Centro-Oeste,GO,102665.0,2336.0
2020-08-17,Nordeste,MA,137408.0,3277.0
2020-08-17,Sudeste,MG,175165.0,4180.0
2020-08-17,Centro-Oeste,MS,37425.0,640.0
2020-08-17,Centro-Oeste,MT,74509.0,2368.0
2020-08-17,Norte,PA,178375.0,5945.0
2020-08-17,Nordeste,PB,96223.0,2183.0
2020-08-17,Nordeste,PE,112934.0,7148.0
2020-08-17,Nordeste,PI,66315.0,1619.0
2020-08-17,Sul,PR,105184.0,2704.0
2020-08-17,Sudeste,RJ,194651.0,14566.0
2020-08-17,Nordeste,RN,57898.0,2081.0
2020-08-17,Norte,RO,48232.0,1017.0
2020-08-17,Norte,RR,38981.0,568.0
2020-08-17,Sul,RS,98007.0,2744.0
2020-08-17,Sul,SC,118161.0,1837.0
2020-08-17,Nordeste,SE,68313.0,1717.0
2020-08-17,Sudeste,SP,702524.0,26899.0
2020-08-17,Norte,TO,37856.0,516.0
2020-08-18,Norte,AC,22933.0,590.0
2020-08-18,Nordeste,AL,73509.0,1766.0
2020-08-18,Norte,AM,112881.0,3524.0
2020-08-18,Norte,AP,39957.0,619.0
2020-08-18,Nordeste,BA,217443.0,4516.0
2020-08-18,Nordeste,CE,197400.0,8196.0
2020-08-18,Centro-Oeste,DF,140170.0,2097.0
2020-08-18,Sudeste,ES,100930.0,2923.0
2020-08-18,Centro-Oeste,GO,105962.0,2414.0
2020-08-18,Nordeste,MA,139185.0,3289.0
2020-08-18,Sudeste,MG,177237.0,4263.0
2020-08-18,Centro-Oeste,MS,38393.0,657.0
2020-08-18,Centro-Oeste,MT,75877.0,2384.0
2020-08-18,Norte,PA,180090.0,5975.0
2020-08-18,Nordeste,PB,97497.0,2203.0
2020-08-18,Nordeste,PE,113536.0,7190.0
2020-08-18,Nordeste,PI,67226.0,1637.0
2020-08-18,Sul,PR,107016.0,2751.0
2020-08-18,Sudeste,RJ,199480.0,14728.0
2020-08-18,Nordeste,RN,58307.0,2102.0
2020-08-18,Norte,RO,48923.0,1026.0
2020-08-18,Norte,RR,39496.0,574.0
2020-08-18,Sul,RS,101217.0,2822.0
2020-08-18,Sul,SC,120696.0,1883.0
2020-08-18,Nordeste,SE,68699.0,1729.0
2020-08-18,Sudeste,SP,711379.0,27315.0
2020-08-18,Norte,TO,38845.0,531.0
2020-08-19,Norte,AC,23146.0,591.0
2020-08-19,Nordeste,AL,73945.0,1776.0
2020-08-19,Norte,AM,113592.0,3537.0
2020-08-19,Norte,AP,40211.0,622.0
2020-08-19,Nordeste,BA,220990.0,4584.0
2020-08-19,Nordeste,CE,199326.0,8241.0
2020-08-19,Centro-Oeste,DF,141762.0,2148.0
2020-08-19,Sudeste,ES,102137.0,2947.0
2020-08-19,Centro-Oeste,GO,109253.0,2475.0
2020-08-19,Nordeste,MA,140571.0,3302.0
2020-08-19,Sudeste,MG,180606.0,4391.0
2020-08-19,Centro-Oeste,MS,39381.0,668.0
2020-08-19,Centro-Oeste,MT,77276.0,2421.0
2020-08-19,Norte,PA,182231.0,6015.0
2020-08-19,Nordeste,PB,98494.0,2223.0
2020-08-19,Nordeste,PE,114963.0,7218.0
2020-08-19,Nordeste,PI,68475.0,1653.0
2020-08-19,Sul,PR,108659.0,2778.0
2020-08-19,Sudeste,RJ,202993.0,14913.0
2020-08-19,Nordeste,RN,58667.0,2126.0
2020-08-19,Norte,RO,49721.0,1037.0
2020-08-19,Norte,RR,39806.0,575.0
2020-08-19,Sul,RS,103891.0,2881.0
2020-08-19,Sul,SC,122938.0,1918.0
2020-08-19,Nordeste,SE,69067.0,1745.0
2020-08-19,Sudeste,SP,721225.0,27591.0
2020-08-19,Norte,TO,39832.0,536.0
2020-08-20,Norte,AC,23322.0,595.0
2020-08-20,Nordeste,AL,74427.0,1785.0
2020-08-20,Norte,AM,114335.0,3551.0
2020-08-20,Norte,AP,40603.0,626.0
2020-08-20,Nordeste,BA,224886.0,4658.0
2020-08-20,Nordeste,CE,200542.0,8245.0
2020-08-20,Centro-Oeste,DF,143759.0,2200.0
2020-08-20,Sudeste,ES,103076.0,2965.0
2020-08-20,Centro-Oeste,GO,111836.0,2558.0
2020-08-20,Nordeste,MA,141860.0,3315.0
2020-08-20,Sudeste,MG,184513.0,4501.0
2020-08-20,Centro-Oeste,MS,40201.0,686.0
2020-08-20,Centro-Oeste,MT,78733.0,2457.0
2020-08-20,Norte,PA,184253.0,6027.0
2020-08-20,Nordeste,PB,99445.0,2244.0
2020-08-20,Nordeste,PE,116105.0,7241.0
2020-08-20,Nordeste,PI,69839.0,1660.0
2020-08-20,Sul,PR,111014.0,2861.0
2020-08-20,Sudeste,RJ,205916.0,15074.0
2020-08-20,Nordeste,RN,59138.0,2133.0
2020-08-20,Norte,RO,50147.0,1045.0
2020-08-20,Norte,RR,40291.0,576.0
2020-08-20,Sul,RS,104068.0,2948.0
2020-08-20,Sul,SC,125074.0,1959.0
2020-08-20,Nordeste,SE,69502.0,1757.0
2020-08-20,Sudeste,SP,730676.0,27905.0
2020-08-20,Norte,TO,40786.0,547.0
2020-08-21,Norte,AC,23337.0,598.0
2020-08-21,Nordeste,AL,74643.0,1794.0
2020-08-21,Norte,AM,114792.0,3556.0
2020-08-21,Norte,AP,40875.0,627.0
2020-08-21,Nordeste,BA,226032.0,4730.0
2020-08-21,Nordeste,CE,201141.0,8268.0
2020-08-21,Centro-Oeste,DF,145452.0,2242.0
2020-08-21,Sudeste,ES,103935.0,2985.0
2020-08-21,Centro-Oeste,GO,113051.0,2647.0
2020-08-21,Nordeste,MA,143103.0,3328.0
2020-08-21,Sudeste,MG,188074.0,4621.0
2020-08-21,Centro-Oeste,MS,40711.0,696.0
2020-08-21,Centro-Oeste,MT,80134.0,2492.0
2020-08-21,Norte,PA,186646.0,6037.0
2020-08-21,Nordeste,PB,100290.0,2268.0
2020-08-21,Nordeste,PE,117176.0,7273.0
2020-08-21,Nordeste,PI,70536.0,1672.0
2020-08-21,Sul,PR,113335.0,2894.0
2020-08-21,Sudeste,RJ,207036.0,15202.0
2020-08-21,Nordeste,RN,59191.0,2154.0
2020-08-21,Norte,RO,50514.0,1050.0
2020-08-21,Norte,RR,40492.0,576.0
2020-08-21,Sul,RS,104335.0,2993.0
2020-08-21,Sul,SC,126267.0,1995.0
2020-08-21,Nordeste,SE,69845.0,1761.0
2020-08-21,Sudeste,SP,735808.0,28155.0
2020-08-21,Norte,TO,41848.0,556.0
2020-08-22,Norte,AC,23665.0,598.0
2020-08-22,Nordeste,AL,75274.0,1802.0
2020-08-22,Norte,AM,115369.0,3557.0
2020-08-22,Norte,AP,41031.0,630.0
2020-08-22,Nordeste,BA,230448.0,4805.0
2020-08-22,Nordeste,CE,202541.0,8286.0
2020-08-22,Centro-Oeste,DF,147127.0,2257.0
2020-08-22,Sudeste,ES,104630.0,3001.0
2020-08-22,Centro-Oeste,GO,115530.0,2713.0
2020-08-22,Nordeste,MA,143873.0,3340.0
2020-08-22,Sudeste,MG,190911.0,4694.0
2020-08-22,Centro-Oeste,MS,41888.0,722.0
2020-08-22,Centro-Oeste,MT,80938.0,2510.0
2020-08-22,Norte,PA,188644.0,6047.0
2020-08-22,Nordeste,PB,100970.0,2288.0
2020-08-22,Nordeste,PE,117772.0,7302.0
2020-08-22,Nordeste,PI,71510.0,1701.0
2020-08-22,Sul,PR,115584.0,2926.0
2020-08-22,Sudeste,RJ,210464.0,15267.0
2020-08-22,Nordeste,RN,59393.0,2165.0
2020-08-22,Norte,RO,50995.0,1061.0
2020-08-22,Norte,RR,40827.0,579.0
2020-08-22,Sul,RS,108839.0,3046.0
2020-08-22,Sul,SC,127896.0,2027.0
2020-08-22,Nordeste,SE,70252.0,1771.0
2020-08-22,Sudeste,SP,749092.0,28392.0
2020-08-22,Norte,TO,42839.0,573.0
2020-08-23,Norte,AC,23719.0,600.0
2020-08-23,Nordeste,AL,75661.0,1810.0
2020-08-23,Norte,AM,115615.0,3563.0
2020-08-23,Norte,AP,41120.0,631.0
2020-08-23,Nordeste,BA,232277.0,4878.0
2020-08-23,Nordeste,CE,203400.0,8289.0
2020-08-23,Centro-Oeste,DF,148998.0,2274.0
2020-08-23,Sudeste,ES,104904.0,3011.0
2020-08-23,Centro-Oeste,GO,116664.0,2743.0
2020-08-23,Nordeste,MA,144400.0,3352.0
2020-08-23,Sudeste,MG,194016.0,4745.0
2020-08-23,Centro-Oeste,MS,42498.0,738.0
2020-08-23,Centro-Oeste,MT,81253.0,2525.0
2020-08-23,Norte,PA,189289.0,6057.0
2020-08-23,Nordeste,PB,101132.0,2308.0
2020-08-23,Nordeste,PE,118885.0,7328.0
2020-08-23,Nordeste,PI,71899.0,1714.0
2020-08-23,Sul,PR,116687.0,2940.0
2020-08-23,Sudeste,RJ,210948.0,15292.0
2020-08-23,Nordeste,RN,59582.0,2170.0
2020-08-23,Norte,RO,51421.0,1065.0
2020-08-23,Norte,RR,41025.0,579.0
2020-08-23,Sul,RS,109873.0,3062.0
2020-08-23,Sul,SC,128350.0,2042.0
2020-08-23,Nordeste,SE,70472.0,1782.0
2020-08-23,Sudeste,SP,753977.0,28467.0
2020-08-23,Norte,TO,43596.0,585.0
2020-08-24,Norte,AC,23729.0,604.0
2020-08-24,Nordeste,AL,76298.0,1819.0
2020-08-24,Norte,AM,115792.0,3578.0
2020-08-24,Norte,AP,41254.0,637.0
2020-08-24,Nordeste,BA,233428.0,4952.0
2020-08-24,Nordeste,CE,203518.0,8292.0
2020-08-24,Centro-Oeste,DF,150519.0,2316.0
2020-08-24,Sudeste,ES,105503.0,3029.0
2020-08-24,Centro-Oeste,GO,118569.0,2758.0
2020-08-24,Nordeste,MA,144895.0,3365.0
2020-08-24,Sudeste,MG,195322.0,4760.0
2020-08-24,Centro-Oeste,MS,43065.0,749.0
2020-08-24,Centro-Oeste,MT,82532.0,2551.0
2020-08-24,Norte,PA,189582.0,6062.0
2020-08-24,Nordeste,PB,101303.0,2330.0
2020-08-24,Nordeste,PE,119102.0,7337.0
2020-08-24,Nordeste,PI,72165.0,1724.0
2020-08-24,Sul,PR,117723.0,2973.0
2020-08-24,Sudeste,RJ,211360.0,15392.0
2020-08-24,Nordeste,RN,59649.0,2173.0
2020-08-24,Norte,RO,51791.0,1073.0
2020-08-24,Norte,RR,41064.0,579.0
2020-08-24,Sul,RS,109953.0,3102.0
2020-08-24,Sul,SC,129327.0,2066.0
2020-08-24,Nordeste,SE,70606.0,1793.0
2020-08-24,Sudeste,SP,756328.0,28505.0
2020-08-24,Norte,TO,44273.0,593.0
2020-08-25,Norte,AC,23936.0,607.0
2020-08-25,Nordeste,AL,76698.0,1828.0
2020-08-25,Norte,AM,116579.0,3588.0
2020-08-25,Norte,AP,41553.0,642.0
2020-08-25,Nordeste,BA,237117.0,5021.0
2020-08-25,Nordeste,CE,205514.0,8339.0
2020-08-25,Centro-Oeste,DF,153690.0,2344.0
2020-08-25,Sudeste,ES,106200.0,3052.0
2020-08-25,Centro-Oeste,GO,122130.0,2839.0
2020-08-25,Nordeste,MA,145921.0,3377.0
2020-08-25,Sudeste,MG,198138.0,4802.0
2020-08-25,Centro-Oeste,MS,44324.0,767.0
2020-08-25,Centro-Oeste,MT,84277.0,2591.0
2020-08-25,Norte,PA,191609.0,6078.0
2020-08-25,Nordeste,PB,102208.0,2350.0
2020-08-25,Nordeste,PE,119703.0,7363.0
2020-08-25,Nordeste,PI,72956.0,1741.0
2020-08-25,Sul,PR,119240.0,3024.0
2020-08-25,Sudeste,RJ,214003.0,15560.0
2020-08-25,Nordeste,RN,60161.0,2192.0
2020-08-25,Norte,RO,52514.0,1087.0
2020-08-25,Norte,RR,41331.0,582.0
2020-08-25,Sul,RS,112763.0,3161.0
2020-08-25,Sul,SC,131411.0,2116.0
2020-08-25,Nordeste,SE,70926.0,1808.0
2020-08-25,Sudeste,SP,765518.0,28912.0
2020-08-25,Norte,TO,45400.0,610.0
2020-08-26,Norte,AC,24119.0,607.0
2020-08-26,Nordeste,AL,77121.0,1836.0
2020-08-26,Norte,AM,117412.0,3600.0
2020-08-26,Norte,AP,41981.0,647.0
2020-08-26,Nordeste,BA,241018.0,5086.0
2020-08-26,Nordeste,CE,206881.0,8351.0
2020-08-26,Centro-Oeste,DF,155253.0,2399.0
2020-08-26,Sudeste,ES,106915.0,3070.0
2020-08-26,Centro-Oeste,GO,124593.0,2888.0
2020-08-26,Nordeste,MA,147676.0,3390.0
2020-08-26,Sudeste,MG,201373.0,4901.0
2020-08-26,Centro-Oeste,MS,45359.0,783.0
2020-08-26,Centro-Oeste,MT,85709.0,2611.0
2020-08-26,Norte,PA,193564.0,6097.0
2020-08-26,Nordeste,PB,103213.0,2371.0
2020-08-26,Nordeste,PE,120822.0,7397.0
2020-08-26,Nordeste,PI,74096.0,1754.0
2020-08-26,Sul,PR,120920.0,3064.0
2020-08-26,Sudeste,RJ,216675.0,15700.0
2020-08-26,Nordeste,RN,60442.0,2215.0
2020-08-26,Norte,RO,53119.0,1100.0
2020-08-26,Norte,RR,41643.0,582.0
2020-08-26,Sul,RS,115984.0,3235.0
2020-08-26,Sul,SC,133144.0,2142.0
2020-08-26,Nordeste,SE,71222.0,1822.0
2020-08-26,Sudeste,SP,775981.0,29194.0
2020-08-26,Norte,TO,46364.0,621.0
2020-08-27,Norte,AC,24269.0,607.0
2020-08-27,Nordeste,AL,77558.0,1845.0
2020-08-27,Norte,AM,118083.0,3616.0
2020-08-27,Norte,AP,42285.0,652.0
2020-08-27,Nordeste,BA,243830.0,5147.0
2020-08-27,Nordeste,CE,208821.0,8365.0
2020-08-27,Centro-Oeste,DF,156863.0,2425.0
2020-08-27,Sudeste,ES,107664.0,3089.0
2020-08-27,Centro-Oeste,GO,127361.0,2962.0
2020-08-27,Nordeste,MA,148923.0,3402.0
2020-08-27,Sudeste,MG,205340.0,5000.0
2020-08-27,Centro-Oeste,MS,46261.0,800.0
2020-08-27,Centro-Oeste,MT,87484.0,2649.0
2020-08-27,Norte,PA,195297.0,6102.0
2020-08-27,Nordeste,PB,104096.0,2388.0
2020-08-27,Nordeste,PE,121890.0,7417.0
2020-08-27,Nordeste,PI,75160.0,1765.0
2020-08-27,Sul,PR,122735.0,3114.0
2020-08-27,Sudeste,RJ,219198.0,15859.0
2020-08-27,Nordeste,RN,60893.0,2219.0
2020-08-27,Norte,RO,53805.0,1109.0
2020-08-27,Norte,RR,41972.0,586.0
2020-08-27,Sul,RS,118315.0,3275.0
2020-08-27,Sul,SC,135055.0,2170.0
2020-08-27,Nordeste,SE,71599.0,1830.0
2020-08-27,Sudeste,SP,784299.0,29415.0
2020-08-27,Norte,TO,47558.0,635.0
2020-08-28,Norte,AC,24462.0,608.0
2020-08-28,Nordeste,AL,77977.0,1853.0
2020-08-28,Norte,AM,118844.0,3629.0
2020-08-28,Norte,AP,42625.0,657.0
2020-08-28,Nordeste,BA,246937.0,5212.0
2020-08-28,Nordeste,CE,210572.0,8376.0
2020-08-28,Centro-Oeste,DF,158180.0,2440.0
2020-08-28,Sudeste,ES,108478.0,3101.0
2020-08-28,Centro-Oeste,GO,128965.0,3003.0
2020-08-28,Nordeste,MA,150144.0,3412.0
2020-08-28,Sudeste,MG,208862.0,5117.0
2020-08-28,Centro-Oeste,MS,47152.0,823.0
2020-08-28,Centro-Oeste,MT,89140.0,2677.0
2020-08-28,Norte,PA,196874.0,6106.0
2020-08-28,Nordeste,PB,104803.0,2404.0
2020-08-28,Nordeste,PE,122887.0,7449.0
2020-08-28,Nordeste,PI,76033.0,1785.0
2020-08-28,Sul,PR,125601.0,3155.0
2020-08-28,Sudeste,RJ,219198.0,15859.0
2020-08-28,Nordeste,RN,61219.0,2234.0
2020-08-28,Norte,RO,54205.0,1114.0
2020-08-28,Norte,RR,42273.0,587.0
2020-08-28,Sul,RS,120739.0,3323.0
2020-08-28,Sul,SC,136898.0,2193.0
2020-08-28,Nordeste,SE,72039.0,1837.0
2020-08-28,Sudeste,SP,796053.0,29694.0
2020-08-28,Norte,TO,48580.0,649.0
2020-08-29,Norte,AC,24601.0,608.0
2020-08-29,Nordeste,AL,78286.0,1862.0
2020-08-29,Norte,AM,119859.0,3634.0
2020-08-29,Norte,AP,42771.0,659.0
2020-08-29,Nordeste,BA,250706.0,5270.0
2020-08-29,Nordeste,CE,212185.0,8382.0
2020-08-29,Centro-Oeste,DF,159526.0,2450.0
2020-08-29,Sudeste,ES,109009.0,3113.0
2020-08-29,Centro-Oeste,GO,130316.0,3060.0
2020-08-29,Nordeste,MA,150895.0,3424.0
2020-08-29,Sudeste,MG,211906.0,5219.0
2020-08-29,Centro-Oeste,MS,48023.0,840.0
2020-08-29,Centro-Oeste,MT,89962.0,2706.0
2020-08-29,Norte,PA,198246.0,6109.0
2020-08-29,Nordeste,PB,105531.0,2420.0
2020-08-29,Nordeste,PE,123887.0,7482.0
2020-08-29,Nordeste,PI,76916.0,1804.0
2020-08-29,Sul,PR,127591.0,3195.0
2020-08-29,Sudeste,RJ,222957.0,16016.0
2020-08-29,Nordeste,RN,61507.0,2242.0
2020-08-29,Norte,RO,54496.0,1125.0
2020-08-29,Norte,RR,42570.0,587.0
2020-08-29,Sul,RS,124416.0,3385.0
2020-08-29,Sul,SC,141594.0,2218.0
2020-08-29,Nordeste,SE,72280.0,1839.0
2020-08-29,Sudeste,SP,801262.0,29944.0
2020-08-29,Norte,TO,49651.0,658.0
2020-08-30,Norte,AC,24638.0,609.0
2020-08-30,Nordeste,AL,78440.0,1870.0
2020-08-30,Norte,AM,120060.0,3639.0
2020-08-30,Norte,AP,42892.0,660.0
2020-08-30,Nordeste,BA,251972.0,5310.0
2020-08-30,Nordeste,CE,212542.0,8384.0
2020-08-30,Centro-Oeste,DF,160796.0,2469.0
2020-08-30,Sudeste,ES,109334.0,3118.0
2020-08-30,Centro-Oeste,GO,130863.0,3075.0
2020-08-30,Nordeste,MA,151212.0,3436.0
2020-08-30,Sudeste,MG,214391.0,5275.0
2020-08-30,Centro-Oeste,MS,48522.0,851.0
2020-08-30,Centro-Oeste,MT,90337.0,2725.0
2020-08-30,Norte,PA,199171.0,6115.0
2020-08-30,Nordeste,PB,105661.0,2435.0
2020-08-30,Nordeste,PE,124830.0,7509.0
2020-08-30,Nordeste,PI,77265.0,1815.0
2020-08-30,Sul,PR,129211.0,3212.0
2020-08-30,Sudeste,RJ,223302.0,16027.0
2020-08-30,Nordeste,RN,61649.0,2248.0
2020-08-30,Norte,RO,54679.0,1129.0
2020-08-30,Norte,RR,42738.0,587.0
2020-08-30,Sul,RS,124482.0,3395.0
2020-08-30,Sul,SC,142048.0,2235.0
2020-08-30,Nordeste,SE,72417.0,1844.0
2020-08-30,Sudeste,SP,803244.0,29978.0
2020-08-30,Norte,TO,50373.0,664.0
2020-08-31,Norte,AC,24647.0,612.0
2020-08-31,Nordeste,AL,78606.0,1879.0
2020-08-31,Norte,AM,120296.0,3649.0
2020-08-31,Norte,AP,43193.0,661.0
2020-08-31,Nordeste,BA,252632.0,5362.0
2020-08-31,Nordeste,CE,213026.0,8409.0
2020-08-31,Centro-Oeste,DF,162042.0,2521.0
2020-08-31,Sudeste,ES,110229.0,3140.0
2020-08-31,Centro-Oeste,GO,132506.0,3094.0
2020-08-31,Nordeste,MA,151615.0,3446.0
2020-08-31,Sudeste,MG,215898.0,5284.0
2020-08-31,Centro-Oeste,MS,48937.0,862.0
2020-08-31,Centro-Oeste,MT,91346.0,2751.0
2020-08-31,Norte,PA,199556.0,6146.0
2020-08-31,Nordeste,PB,105778.0,2450.0
2020-08-31,Nordeste,PE,125275.0,7528.0
2020-08-31,Nordeste,PI,77405.0,1825.0
2020-08-31,Sul,PR,130500.0,3251.0
2020-08-31,Sudeste,RJ,223631.0,16065.0
2020-08-31,Nordeste,RN,61748.0,2256.0
2020-08-31,Norte,RO,55153.0,1148.0
2020-08-31,Norte,RR,42785.0,587.0
2020-08-31,Sul,RS,125813.0,3435.0
2020-08-31,Sul,SC,172334.0,2260.0
2020-08-31,Nordeste,SE,72528.0,1857.0
2020-08-31,Sudeste,SP,804182.0,30014.0
2020-08-31,Norte,TO,50694.0,673.0
2020-09-01,Norte,AC,24840.0,616.0
2020-09-01,Nordeste,AL,79059.0,1887.0
2020-09-01,Norte,AM,120919.0,3661.0
2020-09-01,Norte,AP,43514.0,663.0
2020-09-01,Nordeste,BA,255297.0,5413.0
2020-09-01,Nordeste,CE,214417.0,8447.0
2020-09-01,Centro-Oeste,DF,163498.0,2573.0
2020-09-01,Sudeste,ES,110936.0,3163.0
2020-09-01,Centro-Oeste,GO,135460.0,3212.0
2020-09-01,Nordeste,MA,152681.0,3457.0
2020-09-01,Sudeste,MG,218122.0,5313.0
2020-09-01,Centro-Oeste,MS,49820.0,889.0
2020-09-01,Centro-Oeste,MT,92856.0,2786.0
2020-09-01,Norte,PA,200985.0,6176.0
2020-09-01,Nordeste,PB,106605.0,2465.0
2020-09-01,Nordeste,PE,127056.0,7549.0
2020-09-01,Nordeste,PI,77859.0,1843.0
2020-09-01,Sul,PR,132145.0,3306.0
2020-09-01,Sudeste,RJ,226800.0,16217.0
2020-09-01,Nordeste,RN,61991.0,2265.0
2020-09-01,Norte,RO,55768.0,1155.0
2020-09-01,Norte,RR,42972.0,593.0
2020-09-01,Sul,RS,127799.0,3501.0
2020-09-01,Sul,SC,174891.0,2300.0
2020-09-01,Nordeste,SE,72721.0,1867.0
2020-09-01,Sudeste,SP,814213.0,30375.0
2020-09-01,Norte,TO,51629.0,687.0
2020-09-02,Norte,AC,25027.0,618.0
2020-09-02,Nordeste,AL,79351.0,1894.0
2020-09-02,Norte,AM,121793.0,3798.0
2020-09-02,Norte,AP,43800.0,668.0
2020-09-02,Nordeste,BA,258153.0,5467.0
2020-09-02,Nordeste,CE,216440.0,8480.0
2020-09-02,Centro-Oeste,DF,164649.0,2609.0
2020-09-02,Sudeste,ES,111774.0,3186.0
2020-09-02,Centro-Oeste,GO,138408.0,3262.0
2020-09-02,Nordeste,MA,154468.0,3467.0
2020-09-02,Sudeste,MG,221389.0,5454.0
2020-09-02,Centro-Oeste,MS,50645.0,903.0
2020-09-02,Centro-Oeste,MT,94302.0,2816.0
2020-09-02,Norte,PA,202436.0,6201.0
2020-09-02,Nordeste,PB,107384.0,2483.0
2020-09-02,Nordeste,PE,128493.0,7591.0
